Platform,SuperCategory,SubCategory,variantid,ProductName,SellerName,Color,App_Image,App_Deeplink,Avg_Price,Price_Range,VariantSize,Datetime of FirstLiveDate,rank,Aging
Distribution,Footwear,eva full moulded slippers,2594207,Rimco 017,Pankaj Plastic,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-aa9b65a2-e464-4ddd-aaf7-70ee81c9ae3c.jpeg,https://bijnis.app.link/tADfckwu1Kb,98.13,93 - 103," 36, 37, 38, 39,35","06 Jul, 2024 21:02:21",1,17
Distribution,Footwear,eva full moulded slippers,2594208,Rimco 018,Pankaj Plastic,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-2d00c29a-0bce-4f16-b230-d868d6e50e5d.jpeg,https://bijnis.app.link/pxz8zmwu1Kb,63.08,60 - 66," 32, 33, 34, 35,31","06 Jul, 2024 21:02:21",1,17
Distribution,Footwear,eva full moulded slippers,2594209,Rimco 019,Pankaj Plastic,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-02b36bf8-bcbd-44d3-9aab-1bc3609c83cb.jpeg,https://bijnis.app.link/Wf3otjwu1Kb,70.09,67 - 74," 37, 38, 39,36","06 Jul, 2024 21:02:21",1,17
Distribution,Footwear,eva full moulded slippers,2594253,Sumolite 067,Arp products,Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-34b8af22-cc11-4e84-ae75-a36b0be4c75d.png,https://bijnis.app.link/forx2xCPZKb,86.90,83 - 91," 7, 8, 9,6","05 Jul, 2024 12:01:47",1,18
Distribution,Footwear,eva full moulded slippers,2594703,MATTIE 166,Mahadev Enterprises,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-e4d02b9e-4fbf-4280-b803-3429f3ccfd53.jpeg,https://bijnis.app.link/5BTmUikO4Kb,53.96,51 - 57," 6, 7, 8,5","08 Jul, 2024 15:02:05",1,15
Distribution,Footwear,eva full moulded slippers,2594704,MATTIE 167,Mahadev Enterprises,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-b1a30f5f-53dc-431f-96c8-40d75020c8f5.jpeg,https://bijnis.app.link/jZeh8ikO4Kb,71.48,68 - 75," 6, 7, 8,5","08 Jul, 2024 15:02:05",1,15
Distribution,Footwear,eva full moulded slippers,2594705,MATTIE 169,Mahadev Enterprises,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-6514b0da-82e1-4872-84b5-244d0ff9cfd0.jpeg,https://bijnis.app.link/4tS7KhkO4Kb,42.75,41 - 45," 12c, 13c, 1Y, 2Y, 3Y,11c","08 Jul, 2024 15:02:05",1,15
Distribution,Footwear,eva full moulded slippers,2594706,MATTIE 170,Mahadev Enterprises,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-387d6758-115e-4ff5-a7aa-98116c2268fa.jpeg,https://bijnis.app.link/sKwk6kkO4Kb,42.75,41 - 45," 12c, 13c, 1Y, 2Y, 3Y,11c","08 Jul, 2024 15:02:05",1,15
Distribution,Footwear,eva full moulded slippers,2594707,MATTIE 168,Mahadev Enterprises,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-fffc2752-0cd1-490f-8875-0fba221cb0d6.jpeg,https://bijnis.app.link/bUgvxpwu1Kb,28.38,27 - 30," 6, 7, 8,5","06 Jul, 2024 15:02:11",1,17
Distribution,Footwear,eva full moulded slippers,2594708,MATTIE 171,Mahadev Enterprises,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-2eee7707-ef86-43f0-9275-c4011f5204d8.jpeg,https://bijnis.app.link/wnoUfpwu1Kb,25.23,24 - 26," 10c, 12c, 13c, 1Y, 2Y, 3Y, 6c, 7c, 8c, 9c,11c,5c","06 Jul, 2024 15:02:11",1,17
Distribution,Footwear,eva full moulded slippers,2594768,BATA 5713,JK FOOTWEAR,Pink,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-0eaf0274-d711-4963-af9e-ef055ab56f89.jpeg,https://bijnis.app.link/8bnd3kkO4Kb,518.38,492 - 544,"5,6,7,8","08 Jul, 2024 15:05:34",1,15
Distribution,Footwear,eva full moulded slippers,2594816,FLITE 6922,JK FOOTWEAR,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-bc2fa072-1489-42f0-ac12-ea0afe9d7bf9.png,https://bijnis.app.link/l2xyEIet6Kb,287.64,273 - 302,"10,6,7,8,9","09 Jul, 2024 15:05:03",1,14
Distribution,Footwear,eva full moulded slippers,2594817,FLITE 6922,JK FOOTWEAR,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-628e4762-54af-40a6-aad9-3e979edfcc15.png,https://bijnis.app.link/JXwcLHet6Kb,287.64,273 - 302,"10,6,7,8,9","09 Jul, 2024 15:05:03",3,14
Distribution,Footwear,eva full moulded slippers,2594818,FLITE 6922,JK FOOTWEAR,Olive,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-01028c36-6017-4681-b955-bb69a6d1edf6.png,https://bijnis.app.link/tL7LLHet6Kb,287.64,273 - 302,"10,6,7,8,9","09 Jul, 2024 15:05:03",2,14
Distribution,Footwear,eva full moulded slippers,2594945,FOOT DOSE 399,BABA DHAM ENTERPRISES,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_4-64f70916-847a-481e-8673-e446acf42208.jpeg,https://bijnis.app.link/37DeaokO4Kb,138.75,132 - 146," 37, 38, 39,36","08 Jul, 2024 15:00:41",1,15
Distribution,Footwear,eva full moulded slippers,2595151,eva shine 412,Goel industries,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/3ubz5axvi/files/ciqayvisa,https://bijnis.app.link/PweoSqaJoLb,106.52,101 - 112," 6, 7, 8,5","20 Jul, 2024 03:00:28",1,3
Distribution,Footwear,eva full moulded slippers,2595583,aqualite 10036,BRAND MART,Maroon,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-b21643b4-7036-403b-a6c2-822e4116977a.jpeg,https://bijnis.app.link/z9eyDOet6Kb,119.17,113 - 125," 6, 7, 8,5","09 Jul, 2024 15:02:56",1,14
Distribution,Footwear,eva full moulded slippers,2595599,1 OAK 619,HARI OM ENTERPRISES,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_2-6d201fb9-9ae7-4975-acc3-23fdc14cc7f6.jpeg,https://bijnis.app.link/TvSPc6777Kb,61.95,59 - 65," 7, 8, 9,6","09 Jul, 2024 18:00:23",1,14
Distribution,Footwear,eva full moulded slippers,2595615,aqualite 10037,BRAND MART,Pista Green,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-b3640f3e-28b5-46ec-9ed7-9da24f778f14.jpeg,https://bijnis.app.link/gcjwTLet6Kb,119.17,113 - 125," 6, 7, 8,5","09 Jul, 2024 15:02:56",1,14
Distribution,Footwear,eva full moulded slippers,2596102,ACTION 3461,ACTIONPLUS PRIVATE LIMITED,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_4-60ae5260-102a-4252-835a-eaceb19e706f.jpeg,https://bijnis.app.link/xWDTZRet6Kb,160.12,152 - 168," 5, 6, 7, 8, 9,4,5,6","09 Jul, 2024 15:01:10",3,14
Distribution,Footwear,eva full moulded slippers,2596103,ACTION 3461,ACTIONPLUS PRIVATE LIMITED,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_2-b1e34252-0218-40a6-9979-21fc4ab65522.jpeg,https://bijnis.app.link/ShKQZPet6Kb,160.12,152 - 168," 5, 6, 7, 8, 9,4,5,6","09 Jul, 2024 15:01:10",1,14
Distribution,Footwear,eva full moulded slippers,2596104,ACTION 3461,ACTIONPLUS PRIVATE LIMITED,Brown,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-68908fc8-a388-42ae-b668-7fc87e56f890.jpeg,https://bijnis.app.link/Aj0yHQet6Kb,160.12,152 - 168," 5, 6, 7, 8, 9,4,5,6","09 Jul, 2024 15:01:10",4,14
Distribution,Footwear,eva full moulded slippers,2596332,1 OAK 621,HARI OM ENTERPRISES,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_3-875507ee-d13b-4815-8871-5f621b983271.jpeg,https://bijnis.app.link/IMcVvQet6Kb,79.89,76 - 84," 7, 8, 9,6","09 Jul, 2024 21:00:24",1,14
Distribution,Footwear,eva full moulded slippers,2596890,YOHO 410,INNOVATIVE LIFESTYLE TECHNOLOGY PRIVATE LIMITED,Olive,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-03854bfc-1713-4a8c-9485-579e54476e9d.jpeg,https://bijnis.app.link/4SDpKwmplLb,260.47,247 - 273," 10, 7, 8, 9,6","18 Jul, 2024 12:03:08",1,5
Distribution,Footwear,eva full moulded slippers,2596891,YOHO 410,INNOVATIVE LIFESTYLE TECHNOLOGY PRIVATE LIMITED,White,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_4-c6c70db1-8479-4f65-9348-320283335bea.png,,260.47,247 - 273,,"23 Jul, 2024 12:02:09",1,0
Distribution,Footwear,eva full moulded slippers,2597042,ACTION 3469,ACTIONPLUS PRIVATE LIMITED,Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-a9e9bbae-2205-4fa3-9dd8-af4133a02846.jpeg,https://bijnis.app.link/GOU1gj2M9Kb,129.48,123 - 136," 7, 8, 9,6,7","11 Jul, 2024 12:01:36",1,12
Distribution,Footwear,eva full moulded slippers,2598315,RIKBROS 185,BRAND MART,Beige,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-bde89bd0-e706-4722-b1d6-0810daecb1c3.jpeg,https://bijnis.app.link/WpmmBnWrbLb,240.90,229 - 253," 7, 8, 9,6","12 Jul, 2024 12:05:13",1,11
Distribution,Footwear,eva full moulded slippers,2598767,YOHO 412,INNOVATIVE LIFESTYLE TECHNOLOGY PRIVATE LIMITED,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-b9e8b9d8-5fd6-4127-a133-bbe11909142d.jpeg,https://bijnis.app.link/zaV54GEqgLb,293.03,278 - 308,,"15 Jul, 2024 12:02:30",1,8
Distribution,Footwear,eva full moulded slippers,2598768,YOHO 412,INNOVATIVE LIFESTYLE TECHNOLOGY PRIVATE LIMITED,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-1cf24f98-da92-4c87-ac5a-f4e8ab039eab.jpeg,https://bijnis.app.link/0nqDIEEqgLb,293.03,278 - 308,,"15 Jul, 2024 12:02:30",1,8
Distribution,Footwear,eva full moulded slippers,2598806,YOHO 413,INNOVATIVE LIFESTYLE TECHNOLOGY PRIVATE LIMITED,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_4-f574d1f4-a53f-4421-961c-f527ef40b18e.jpeg,https://bijnis.app.link/7VM2mQEqgLb,286.51,272 - 301,,"15 Jul, 2024 12:02:30",1,8
Distribution,Footwear,eva full moulded slippers,2598807,YOHO 413,INNOVATIVE LIFESTYLE TECHNOLOGY PRIVATE LIMITED,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_4-02d52c30-3126-4c6d-9bcc-809d9cd8b515.jpeg,https://bijnis.app.link/fptidFEqgLb,286.51,272 - 301,,"15 Jul, 2024 12:02:30",1,8
Distribution,Footwear,eva full moulded slippers,2598808,YOHO 413,INNOVATIVE LIFESTYLE TECHNOLOGY PRIVATE LIMITED,Olive,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_2-7b065a44-af7b-4085-aa0e-f8b20f85bffd.jpeg,https://bijnis.app.link/WfYPfFEqgLb,286.51,272 - 301,,"15 Jul, 2024 12:02:30",1,8
Distribution,Footwear,eva full moulded slippers,2598809,YOHO 413,INNOVATIVE LIFESTYLE TECHNOLOGY PRIVATE LIMITED,Beige,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_3-4157bc80-441a-4319-9629-b3c1fd2f35a1.jpeg,https://bijnis.app.link/ULgV3EEqgLb,286.51,272 - 301,,"15 Jul, 2024 12:02:30",1,8
Distribution,Footwear,eva full moulded slippers,2598866,WELCO  275,YES TRADERS,Tan,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_2-98a2d4b5-e763-4661-8d6e-6b7536c9fa4a.jpeg,https://bijnis.app.link/4YadLqWrbLb,220.04,209 - 231," 6, 7, 8,5","12 Jul, 2024 21:07:14",2,11
Distribution,Footwear,eva full moulded slippers,2598867,WELCO  275,YES TRADERS,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-65493a02-c8d3-4f47-a9e9-944daee72de7.jpeg,https://bijnis.app.link/XpykRrWrbLb,220.04,209 - 231," 6, 7, 8,5","12 Jul, 2024 21:07:14",1,11
Distribution,Footwear,eva full moulded slippers,2598917,Sumolite 065,Arp products,White,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-93c37151-c2dd-41c1-8bd3-f38828a71e13.png,https://bijnis.app.link/Mg3kwuQ6cLb,84.09,80 - 88,,"13 Jul, 2024 00:00:56",2,10
Distribution,Footwear,eva full moulded slippers,2600171,aqualite 10143,BRAND MART,Dark grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-07f446c0-b139-4ef7-a053-4c9558f0619e.jpeg,https://bijnis.app.link/SGni9ty5hLb,210.23,200 - 221," 10, 8, 9,7","16 Jul, 2024 12:02:59",1,7
Distribution,Footwear,eva full moulded slippers,2600235,aqualite 10147,BRAND MART,Brown,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-0b386e78-8910-4ff1-8a9f-d9dae8318100.jpeg,https://bijnis.app.link/Le8edzy5hLb,210.23,200 - 221," 10, 8, 9,7","16 Jul, 2024 12:02:59",1,7
Distribution,Footwear,eva full moulded slippers,2600250,aqualite 10148,BRAND MART,Beige,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-a441c2a9-ae15-4cc9-a27a-ce7ba44d3ba2.jpeg,https://bijnis.app.link/kLT6Oyy5hLb,280.55,267 - 295," 10, 7, 8, 9,6,7","16 Jul, 2024 12:02:59",1,7
Distribution,Footwear,eva full moulded slippers,2600302,aqualite 10150,BRAND MART,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-8f10864f-d05c-4f81-9c00-cd5664cb26d9.jpeg,https://bijnis.app.link/qyXUHuy5hLb,280.55,267 - 295," 10, 7, 8, 9,6,7","16 Jul, 2024 12:02:59",1,7
Distribution,Footwear,eva full moulded slippers,2600338,aqualite 10155,BRAND MART,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-3af00a00-f7ac-4d24-b2a3-ba9d9d3d9413.jpeg,https://bijnis.app.link/2s6BBxy5hLb,280.55,267 - 295," 7, 8, 9,6","16 Jul, 2024 12:02:59",1,7
Distribution,Footwear,eva full moulded slippers,2600340,aqualite 10156,BRAND MART,Beige,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-1cf9e9e8-7e12-4ee8-9d40-592d8ac58ba0.jpeg,https://bijnis.app.link/z3ef7wy5hLb,245.39,233 - 258," 10, 7, 8, 9,6,7","16 Jul, 2024 12:02:59",1,7
Distribution,Footwear,eva full moulded slippers,2600357,aqualite 10159,BRAND MART,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-91c275ab-4cae-4fa9-928b-450ec7b8c579.jpeg,https://bijnis.app.link/VZXzZwy5hLb,245.39,233 - 258," 10, 7, 8, 9,6,7,9","16 Jul, 2024 12:02:59",1,7
Distribution,Footwear,eva full moulded slippers,2600365,aqualite 10160,BRAND MART,Dark grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-6da14bad-25d3-4d6e-bcc0-49b27a166c68.jpeg,https://bijnis.app.link/XXB8Zwy5hLb,245.39,233 - 258," 7, 8, 9,6","16 Jul, 2024 12:02:59",1,7
Distribution,Footwear,eva full moulded slippers,2600386,aqualite 10161,BRAND MART,Olive,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-19aecb2b-3647-49a6-af15-82fe375ddc1c.jpeg,https://bijnis.app.link/zXRNAzy5hLb,245.39,233 - 258," 10, 8, 9,7","16 Jul, 2024 12:02:59",1,7
Distribution,Footwear,eva full moulded slippers,2600403,aqualite 10162,BRAND MART,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-2cc02953-4c4e-430c-ab12-065b34f3793f.jpeg,https://bijnis.app.link/hRcOgAy5hLb,245.39,233 - 258," 10, 7, 8, 9,6,7","16 Jul, 2024 12:02:59",1,7
Distribution,Footwear,eva full moulded slippers,2600625,ACTION 3469,ACTIONPLUS PRIVATE LIMITED,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_2-ea4e765a-fc48-4071-a1c7-3879d13b18c1.jpeg,https://bijnis.app.link/zIGeODy5hLb,129.48,123 - 136," 7, 8, 9,6,7","16 Jul, 2024 12:01:48",1,7
Distribution,Footwear,eva full moulded slippers,2600694,AQUALITE 10163,BRAND MART,Beige,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-ef789aea-fc69-42a9-96de-06d2dbc060e0.jpeg,https://bijnis.app.link/E3Nnfvg4mLb,231.33,220 - 243," 6, 7, 8,5","19 Jul, 2024 12:07:08",1,4
Distribution,Footwear,eva full moulded slippers,2600903,PARAGON 1605,Shoe King,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-889ece0e-b0f0-4db6-b5ac-8a34fbaf37b6.jpeg,https://bijnis.app.link/sqLGADsKjLb,131.82,125 - 138," 10, 7, 8, 9,6","17 Jul, 2024 12:06:43",1,6
Distribution,Footwear,eva full moulded slippers,2601452,WELCO  281,YES TRADERS,Camel,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-60a8f352-a43f-434f-bc1c-057a30081eec.jpeg,https://bijnis.app.link/nmLFqJmplLb,220.04,209 - 231," 6, 7, 8,5","18 Jul, 2024 21:06:40",1,5
Distribution,Footwear,eva full moulded slippers,2601622,Action 3500,ACTIONPLUS PRIVATE LIMITED,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-36a20c42-802b-4265-9635-0c59aedca4d1.jpeg,https://bijnis.app.link/oaLFbLmplLb,291.84,277 - 306," 10, 7, 8, 9,6,7","18 Jul, 2024 15:01:34",1,5
Distribution,Footwear,eva full moulded slippers,2601744,aqualite 10175,BRAND MART,Sky Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-75242665-f14a-4147-a826-f6d8234c0d69.jpeg,https://bijnis.app.link/1vpecLmplLb,210.23,200 - 221," 6, 7, 8,5","18 Jul, 2024 21:03:05",1,5
Distribution,Footwear,eva full moulded slippers,2601976,ACTION 3501,ACTIONPLUS PRIVATE LIMITED,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_3-91a43629-1cfb-4969-8776-67f8d5a26fb2.jpeg,https://bijnis.app.link/JUo7rCY2rLb,280.73,267 - 295,,"22 Jul, 2024 18:01:15",1,1
Distribution,Footwear,eva full moulded slippers,2601977,ACTION 3501,ACTIONPLUS PRIVATE LIMITED,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_3-a1f3465b-2375-4f57-a111-711711a6ab60.jpeg,https://bijnis.app.link/ZetQQxY2rLb,280.73,267 - 295,,"22 Jul, 2024 18:01:15",1,1
Distribution,Footwear,eva full moulded slippers,2602015,FLITE 6949,JK FOOTWEAR,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-0355da9b-f313-474f-9827-92c3cdf9531d.jpeg,https://bijnis.app.link/SGAM4Jg4mLb,194.05,184 - 204,"5,6,7,8","18 Jul, 2024 21:10:35",2,5
Distribution,Footwear,eva full moulded slippers,2602017,FLITE 6949,JK FOOTWEAR,Pink,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-5f4865b3-8442-46c7-9b03-07a986b9b7eb.jpeg,https://bijnis.app.link/jlOBmIg4mLb,194.05,184 - 204,"5,6,7,8","18 Jul, 2024 21:10:35",1,5
Distribution,Footwear,eva full moulded slippers,2602161,WALKAROO 10214,JK FOOTWEAR,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-985d1467-5e55-4c0e-bf87-69ea7996894e.jpeg,https://bijnis.app.link/64gB2RmplLb,265.68,252 - 279,,"18 Jul, 2024 21:07:38",1,5
Distribution,Footwear,eva full moulded slippers,2602228,MATTIE 172,Mahadev Enterprises,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-39358344-6616-4f26-9859-4f61dd57bcb3.jpeg,https://bijnis.app.link/15uVbMg4mLb,19.97,19 - 21," 10c, 12c, 13c, 1Y, 2Y, 3Y, 6c, 7c, 8c, 9c,11c,5c","19 Jul, 2024 12:02:19",1,4
Distribution,Footwear,eva full moulded slippers,2602344,FLITE 6955,JK FOOTWEAR,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-04f2c845-f09f-4863-89a9-493669739c34.jpeg,https://bijnis.app.link/GfyzWAaJoLb,193.68,184 - 203,"4,5,6,7,8","20 Jul, 2024 12:06:02",1,3
Distribution,Footwear,eva full moulded slippers,2602366,nushi 158,M/S NUSHI INDIA MARKETING CO.,Dark grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-800a7a5c-0d49-4485-8f19-bd4b43cb1041.png,https://bijnis.app.link/457m1Qg4mLb,157.30,149 - 165," 10, 8, 9,7,8","19 Jul, 2024 12:02:21",1,4
Distribution,Footwear,eva full moulded slippers,2602617,Action 3507,ACTIONPLUS PRIVATE LIMITED,Beige,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-4c405dc8-d553-4427-b6ee-1463a49fb934.jpeg,https://bijnis.app.link/SnotbHaJoLb,259.16,246 - 272,"6,7","20 Jul, 2024 12:01:43",1,3
Distribution,Footwear,eva full moulded slippers,2603047,CROKSLITE 362,RHYTHM POLYMERS PRIVATE LIMITED,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-a15ad2bc-6a25-4a6b-9e07-3f1cebec9049.png,https://bijnis.app.link/auwnoTY2rLb,109.32,104 - 115,,"22 Jul, 2024 12:11:26",1,1
Distribution,Footwear,eva full moulded slippers,2603048,CROKSLITE 362,RHYTHM POLYMERS PRIVATE LIMITED,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-3643b767-732b-4308-9ed0-7efa1402d8c7.png,https://bijnis.app.link/plWjFPY2rLb,109.32,104 - 115,,"22 Jul, 2024 12:11:26",1,1
Distribution,Footwear,eva full moulded slippers,2603049,CROKSLITE 362,RHYTHM POLYMERS PRIVATE LIMITED,Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-3f6bd3a6-2c33-4280-b1de-706ed90c9db8.png,https://bijnis.app.link/aJ02WOY2rLb,109.32,104 - 115,,"22 Jul, 2024 12:11:26",1,1
Distribution,Footwear,eva full moulded slippers,2603050,CROKSLITE 362,RHYTHM POLYMERS PRIVATE LIMITED,White,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-51b3fd4f-8826-44da-8d84-86850739402d.png,,109.32,104 - 115,,"22 Jul, 2024 12:11:26",1,1
Distribution,Footwear,eva full moulded slippers,2603054,CROKSLITE 363,RHYTHM POLYMERS PRIVATE LIMITED,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-80971da5-f3e9-44f6-95f5-c9c1357ed6a4.png,https://bijnis.app.link/yhMfoNY2rLb,109.32,104 - 115,,"22 Jul, 2024 12:11:26",1,1
Distribution,Footwear,eva full moulded slippers,2603055,CROKSLITE 363,RHYTHM POLYMERS PRIVATE LIMITED,Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-2b5e8f03-626b-44a1-89cd-1dd2d98fd276.jpeg,https://bijnis.app.link/wIf9xSY2rLb,109.32,104 - 115,,"22 Jul, 2024 12:11:26",1,1
Distribution,Footwear,eva full moulded slippers,2603056,CROKSLITE 363,RHYTHM POLYMERS PRIVATE LIMITED,White,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-48927514-8911-4d94-a6e4-74ec924bd6da.png,https://bijnis.app.link/cxnlGXY2rLb,109.32,104 - 115,,"22 Jul, 2024 12:11:26",1,1
Distribution,Footwear,eva full moulded slippers,2603057,CROKSLITE 363,RHYTHM POLYMERS PRIVATE LIMITED,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-3edf44d3-e0b0-4490-857a-b95f4eb05f34.png,https://bijnis.app.link/AKuJUMY2rLb,109.32,104 - 115,,"22 Jul, 2024 12:11:26",1,1
Distribution,Footwear,eva full moulded slippers,2603059,VKC 11762,HINDUSTAN AGENCY,Cream,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-0aa5d93d-69e2-481f-83bd-237998c8e10c.jpeg,,216.32,206 - 227,,"23 Jul, 2024 09:09:47",1,0
Distribution,Footwear,eva full moulded slippers,2603060,VKC 11762,HINDUSTAN AGENCY,Peach,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-66bf0058-8acc-4bc1-bb9f-21ab02a9716a.jpeg,,216.32,206 - 227,,"23 Jul, 2024 09:09:47",1,0
Distribution,Footwear,eva full moulded slippers,2603061,VKC 11762,HINDUSTAN AGENCY,Lavender,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-8f5b4065-d063-47a5-baa3-b110a6ca8cc2.jpeg,,216.32,206 - 227,,"23 Jul, 2024 09:09:47",1,0
Distribution,Footwear,eva full moulded slippers,2603078,Avtar Lite 001,FITSTEP SHOES LLP,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/lqn76ma54/files/jgo7pn4jk,https://bijnis.app.link/TAheRPY2rLb,112.12,107 - 118,,"22 Jul, 2024 21:08:13",1,1
Distribution,Footwear,eva full moulded slippers,2604138,AMK 327,ARH ENTERPRISES,Sky Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_5-fa395175-3def-47d6-8b10-a1dd0654e329.jpeg,,91.10,87 - 96,,"23 Jul, 2024 12:06:34",1,0
Distribution,Footwear,eva moulded sandals,2568394,Combit 3123,CBT FOOTWEAR,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-00258dcc-f2e8-4121-ba19-3a200c04bf73.png,https://bijnis.app.link/1Esbvkg4mLb,210.78,200 - 221," 3c, 4c, 5c,2c","19 Jul, 2024 15:01:31",1,4
Distribution,Footwear,eva moulded sandals,2573736,TRYME 5581,CIRCLE ONE INDUSTRY,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-3b75429e-b931-4e3a-afcf-c92c405a217b.jpeg,https://bijnis.app.link/UZB2AwtTKKb,154.17,146 - 162," 41, 42, 43, 44, 45,40","26 Jun, 2024 18:01:23",1,27
